met:EC,Glucose,Fructose,Galactose,Gluconate,Mannitol,Sorbitol,Mannose,Glycerol,Pyruvate,Lactate,Acetate,Succinate,glcNAc
F6P:5.3.1.9,0.350310100864,0.323234358683,,0.33655800427,0.35911436407,0.270677111352,0.170025141253,0.380639018116,0.37237260022,0.275903679363,0.311490295744,0.222258225036,0.322020251485
FDP:3.1.3.11,0.00639669445159,0.00799028149443,0.0153207610185,0.00768612268252,0.00700163798614,0.00594709274437,0.0103319349132,0.00592330253787,0.21211468303,0.0936326796078,0.0562707633189,0.0433623741194,0.00781457580219
FDP:3.1.3.7,0.458823529412,0.514738231412,0.672027570362,0.504963314631,0.481481481481,0.440677966102,0.578921326076,0.4396843292,0.972568578554,0.93152866242,0.887035633055,0.856515373353,0.509138381201
FDP:4.1.2.13,0.11237668727,0.136739223101,0.234290442019,0.132187158266,0.121775917091,0.105267296559,0.170333674401,0.104888117452,0.841127367493,0.67013606743,0.539716531351,0.471289908354,0.134115100129
FUM:4.2.1.2,0.497389250535,0.510239786559,0.825528002091,0.45549256513,0.600651420774,0.632430522647,0.761837499118,0.635083218177,0.291130863731,0.567625152183,0.446976436466,,0.545799490082
G6P:1.1.1.49,0.158344282367,0.345345892197,,0.241565363728,0.287137495207,0.249350590107,0.211084398379,0.279782633321,0.25069717822,0.187244803505,0.210128928695,0.144765092443,0.285372364978
G6P:2.4.1.15,0.842201867534,0.937364618566,,0.900355964667,0.919529772859,0.904064422737,0.883592728473,0.916809188602,0.904685471202,0.867299477513,0.883000292422,0.827646529702,0.918888183784
G6P:2.6.1.16,0.941896744569,0.978473581213,,0.964843514443,0.971994411032,0.966241922821,0.958428177788,0.970991625197,0.96647538508,0.95204093776,0.958198586657,0.935836696496,0.971758275129
G6P:5.3.1.9,0.220994475138,0.443037974684,,0.324449594438,0.377867746289,0.333730631704,0.287474332649,0.369393139842,0.335329341317,0.257826887661,0.286298568507,0.203340595497,0.375838926174
GDP:3.6.1.19,0.386740331492,0.553797468354,0.528700906344,0.480769230769,0.421686746988,0.373134328358,0.495750708215,0.632911392405,0.473612990528,0.502152080344,0.48275862069,0.610820244328,0.502873563218
GLYC3P:1.1.1.94,0.411764705882,0.374331550802,0.408560311284,0.413385826772,0.4,0.363951473137,0.41257367387,0.0431565967941,0.4375,0.462555066079,0.414201183432,0.4375,0.415841584158
GLYC3P:2.3.1.15,0.565946198598,0.527055242251,0.562689697236,0.567588625267,0.553924545857,0.515932392323,0.566766222042,0.0775007471289,0.591625947761,0.615843955089,0.568413418649,0.591625947761,0.570070217682
GLYC3P:2.7.8.5,0.516129032258,0.476900149031,0.512820512821,0.517799352751,0.503937007874,0.465793304221,0.516962843296,0.064308681672,0.542372881356,0.567375886525,0.518638573744,0.542372881356,0.520325203252
GLYC3P:3.1.3.21,0.90625,0.892033220548,0.905118601748,0.906816760475,0.902021772939,0.887664524028,0.906533291654,0.383800952885,0.914826498423,0.922391857506,0.907100406631,0.914826498423,0.907668231612
GMP:1.7.1.7,0.478930563441,0.534648345914,0.417951650719,0.534648345914,0.45976500411,0.510874706924,0.499763481499,0.547384663851,0.425694614713,0.605037099695,0.522491237825,0.547384663851,0.522491237825
GMP:3.1.3.5,0.95326246252,0.962257168616,0.940948727127,0.962257168616,0.949711488417,0.958638993627,0.956840090487,0.964076517488,0.942688319164,0.971423234451,0.960444673548,0.964076517488,0.960444673548
GMP:3.1.3.6,0.912280701754,0.928571428571,0.890410958904,0.928571428571,0.905923344948,0.921985815603,0.918727915194,0.931899641577,0.893470790378,0.945454545455,0.925266903915,0.931899641577,0.925266903915
GTP:2.7.1.107,0.881548282501,0.884326082537,0.899875879189,0.871830844774,0.89349902434,0.878699121301,0.913577654101,0.906911289482,0.923272843044,0.932775812158,0.925335035099,0.898389095415,0.902021772939
GTP:2.7.1.11,0.786249771439,0.790731886723,0.816249050873,0.770747445779,0.805696083942,0.781676058898,0.839351942221,0.828037743116,0.856062114274,0.872742033692,0.859656137545,0.813777441332,0.819828408008
